Class,Segment,WC,WPS,Sixltr,Dic,funct,pronoun,ppron,i,we,you,shehe,they,ipron,article,verb,auxverb,past,present,future,adverb,preps,conj,negate,quant,number,swear,social,family,friend,humans,affect,posemo,negemo,anx,anger,sad,cogmech,insight,cause,discrep,tentat,certain,inhib,incl,excl,percept,see,hear,feel,bio,body,health,sexual,ingest,relativ,motion,space,time,work,achieve,leisure,home,money,relig,death,assent,nonfl,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
0,64,7,7.00,57.14,28.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.86,0,0,28.57,0,0,0,0,0,28.57,0,85.71
0,65,20,20.00,30.00,80.00,45.00,15.00,10.00,0.00,0.00,10.00,5.00,5.00,10.00,15.00,15.00,0,0,15,5,5,25,5,0,5,5,5,25,0,0,5,20,20,0,0,0,0,50,0,0,10,10,5,5,20,5,5,0,0,0,5,5,0,0,10,25,10,20,5,0,5,0,0,0,5,0,0,10,0,35,0,10,0,0,0,0,0,10,10,0,5
0,66,3,3.00,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,33.33,0,0,0,0,0,66.67,0,100
0,67,7,7.00,57.14,28.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.86,0,0,28.57,0,0,0,0,0,28.57,0,85.71
0,68,7,7.00,57.14,28.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.86,0,0,28.57,0,0,0,0,0,28.57,0,85.71
0,69,6,6.00,66.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,16.67,0,0,0,0,0,33.33,0,100
0,70,13,13.00,30.77,61.54,30.77,15.38,0.00,0.00,0.00,0.00,0.00,0.00,15.38,0.00,23.08,15.38,0,15.38,0,0,0,15.38,0,0,0,7.69,23.08,0,0,0,0,0,0,0,0,0,23.08,7.69,0,15.38,15.38,0,7.69,0,15.38,23.08,0,7.69,15.38,7.69,7.69,0,0,0,15.38,7.69,0,0,0,0,0,0,7.69,0,0,0,0,0,61.54,0,0,15.38,0,0,0,0,0,15.38,0,30.77
0,71,7,7.00,57.14,28.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.86,0,0,28.57,0,0,0,0,0,28.57,0,85.71
0,72,7,7.00,57.14,28.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.86,0,0,28.57,0,0,0,0,0,28.57,0,85.71
0,73,3,3.00,66.67,66.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.33,0,33.33,0,0,0,0,0,0,0,0,0,0,33.33,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,66.67,0,33.33
0,74,7,7.00,57.14,28.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.86,0,0,28.57,0,0,0,0,0,28.57,0,85.71
0,75,10,10.00,40.00,70.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,10,10,20,0,0,20,0,10,0,0,0,10,0,0,0,10,10,0,0,0,0,30,10,0,0,0,0,20,0,10,10,10,0,10,20,20,0,0,0,10,10,10,10,0,0,10,0,10,0,0,0,0,0,50,0,0,10,0,0,0,0,0,20,0,20
0,76,7,7.00,57.14,28.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.86,0,0,28.57,0,0,0,0,0,28.57,0,85.71
0,77,22,22.00,18.18,36.36,13.64,9.09,9.09,4.55,0.00,4.55,4.55,0.00,4.55,4.55,4.55,4.55,4.55,0,0,0,0,0,0,0,0,4.55,9.09,0,0,9.09,4.55,0,4.55,0,0,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,13.64,4.55,4.55,0,0,0,4.55,0,0,4.55,0,0,0,0,59.09,4.55,9.09,9.09,0,0,0,4.55,9.09,9.09,0,13.64
0,78,13,13.00,30.77,61.54,30.77,15.38,0.00,0.00,0.00,0.00,0.00,0.00,15.38,0.00,23.08,15.38,0,15.38,0,0,0,15.38,0,0,0,7.69,23.08,0,0,0,0,0,0,0,0,0,23.08,7.69,0,15.38,15.38,0,7.69,0,15.38,23.08,0,7.69,15.38,7.69,7.69,0,0,0,15.38,7.69,0,0,0,0,0,0,7.69,0,0,0,0,0,61.54,0,0,15.38,0,0,0,0,0,15.38,0,30.77
0,79,7,7.00,57.14,28.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.86,0,0,28.57,0,0,0,0,0,28.57,0,85.71
0,80,10,10.00,40.00,70.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,10,10,20,0,0,20,0,10,0,0,0,10,0,0,0,10,10,0,0,0,0,30,10,0,0,0,0,20,0,10,10,10,0,10,20,20,0,0,0,10,10,10,10,0,0,10,0,10,0,0,0,0,0,50,0,0,10,0,0,0,0,0,20,0,20
0,81,17,17.00,17.65,58.82,29.41,5.88,5.88,0.00,0.00,5.88,5.88,0.00,5.88,5.88,5.88,0,0,0,0,5.88,17.65,5.88,0,0,0,0,5.88,0,0,5.88,11.76,5.88,5.88,0,5.88,5.88,5.88,0,0,0,0,0,0,5.88,0,0,0,0,0,5.88,5.88,0,0,5.88,11.76,5.88,5.88,0,0,0,0,0,0,5.88,0,0,5.88,0,47.06,0,0,11.76,0,0,0,0,0,11.76,0,23.53
0,82,6,6.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,33.33,0,0,0,0,0,33.33,0,83.33
0,83,5,5.00,60.00,80.00,20.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0.00,20.00,0,0,20,0,20,0,0,0,0,0,20,0,0,20,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20,40,0,20,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,40,0,20
0,84,6,6.00,16.67,66.67,33.33,16.67,0.00,0.00,0.00,0.00,0.00,0.00,16.67,0.00,16.67,16.67,0,16.67,0,0,0,0,0,0,0,0,16.67,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,16.67,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,33.33,0,16.67
0,85,5,5.00,40.00,60.00,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,0,0,20,0,0,20,0,0,0,0,0,20,0,0,0,20,20,0,0,0,0,40,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,20,20,0,20,0,0,0,0,0,0,0,0,20,0,0,60,0,0,0,0,0,0,0,0,40,0,20
0,86,24,24.00,29.17,83.33,50.00,8.33,4.17,0.00,0.00,4.17,4.17,0.00,8.33,8.33,8.33,8.33,0,0,4.17,0,16.67,12.5,0,4.17,8.33,0,12.5,0,0,8.33,16.67,8.33,8.33,0,4.17,4.17,37.5,8.33,4.17,4.17,12.5,0,4.17,16.67,12.5,8.33,0,0,8.33,4.17,4.17,0,0,4.17,33.33,4.17,16.67,16.67,8.33,8.33,0,0,4.17,0,0,0,0,0,41.67,0,8.33,0,0,0,0,0,8.33,8.33,0,16.67
0,87,10,10.00,30.00,50.00,20.00,10.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10,0,10,0,0,0,0,0,0,0,0,10,0,0,20,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,20,0,0,10,10,0,0,10,0,0,0,0,0,0,80,0,0,20,0,0,0,0,0,20,0,40
0,88,10,10.00,30.00,50.00,20.00,10.00,10.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,10,0,10,0,0,0,0,0,0,0,0,10,0,0,20,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,20,0,0,10,10,0,0,10,0,0,0,0,0,0,80,0,0,20,0,0,0,0,0,20,0,40
0,89,12,12.00,8.33,58.33,50.00,33.33,25.00,0.00,8.33,16.67,25.00,0.00,33.33,16.67,25.00,0,0,16.67,0,0,0,16.67,0,0,0,8.33,50,0,0,0,8.33,8.33,0,0,0,0,16.67,0,0,16.67,8.33,0,0,0,16.67,8.33,0,8.33,0,0,0,0,0,8.33,8.33,8.33,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,8.33,0,0,0,0,0,16.67,0,25
0,90,21,21.00,14.29,80.95,42.86,4.76,4.76,0.00,0.00,4.76,4.76,0.00,4.76,4.76,14.29,4.76,4.76,9.52,0,9.52,19.05,0,0,0,0,4.76,4.76,0,0,0,4.76,4.76,0,0,0,0,23.81,4.76,4.76,0,0,4.76,0,14.29,0,0,0,0,0,4.76,0,0,0,28.57,38.1,9.52,14.29,23.81,4.76,9.52,0,0,4.76,0,0,0,0,0,23.81,0,0,0,0,0,0,0,0,9.52,0,14.29
0,91,7,7.00,57.14,28.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.86,0,0,28.57,0,0,0,0,0,28.57,0,85.71
0,92,7,7.00,57.14,28.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.86,0,0,28.57,0,0,0,0,0,28.57,0,85.71
0,93,7,7.00,57.14,28.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.86,0,0,28.57,0,0,0,0,0,28.57,0,85.71
0,94,7,7.00,28.57,42.86,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,0,0,14.29,0,0,14.29,0,0,0,0,0,14.29,0,0,0,14.29,14.29,0,0,0,0,28.57,0,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,14.29,0,0,0,0,0,0,0,0,14.29,0,0,71.43,0,0,14.29,0,0,0,0,0,28.57,0,28.57
0,95,13,13.00,23.08,69.23,38.46,15.38,7.69,0.00,0.00,7.69,7.69,0.00,15.38,7.69,30.77,15.38,0,23.08,0,0,7.69,15.38,0,0,0,7.69,30.77,0,0,0,7.69,7.69,0,0,0,0,23.08,0,0,15.38,7.69,0,0,7.69,15.38,15.38,0,0,7.69,0,0,0,0,7.69,23.08,7.69,7.69,0,7.69,0,0,0,0,0,0,0,7.69,0,46.15,0,0,7.69,0,0,0,0,0,15.38,0,23.08
0,96,12,12.00,33.33,58.33,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.33,0,0,8.33,0,0,0,25,0,0,0,8.33,8.33,0,0,0,25,16.67,8.33,0,0,0,25,0,0,8.33,0,0,0,16.67,8.33,8.33,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,50,0,0,8.33,0,0,0,0,0,16.67,0,25
0,97,2,2.00,100.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,100,0,100
0,98,18,18.00,33.33,38.89,22.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.56,5.56,0,0,5.56,0,0,16.67,5.56,0,11.11,0,0,5.56,0,0,0,0,0,0,0,0,0,16.67,5.56,0,0,5.56,0,0,5.56,0,5.56,5.56,0,0,0,0,0,0,11.11,16.67,5.56,11.11,5.56,0,0,0,0,0,0,0,5.56,0,0,72.22,5.56,0,11.11,0,0,0,0,0,11.11,0,44.44
0,99,7,7.00,57.14,28.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.86,0,0,28.57,0,0,0,0,0,28.57,0,85.71
0,100,19,19.00,36.84,31.58,21.05,5.26,5.26,0.00,0.00,5.26,5.26,0.00,5.26,5.26,5.26,0,0,5.26,0,0,21.05,0,0,0,0,0,10.53,0,0,0,0,0,0,0,0,0,21.05,5.26,0,0,0,0,0,10.53,0,5.26,5.26,0,0,0,0,0,0,5.26,5.26,0,15.79,5.26,0,0,0,0,0,0,0,0,5.26,0,78.95,5.26,0,10.53,0,0,0,0,0,10.53,0,52.63
0,101,14,14.00,7.14,50.00,42.86,28.57,21.43,0.00,7.14,14.29,21.43,0.00,28.57,14.29,21.43,0,0,14.29,0,0,0,14.29,0,0,0,7.14,42.86,0,0,0,7.14,7.14,0,0,0,0,14.29,0,0,14.29,7.14,0,0,0,14.29,7.14,0,7.14,0,0,0,0,0,7.14,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,57.14,0,0,14.29,0,0,0,0,0,14.29,0,28.57
0,102,14,14.00,35.71,50.00,21.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.14,0,0,7.14,0,0,0,21.43,0,0,0,7.14,7.14,0,0,0,21.43,14.29,7.14,0,0,0,21.43,0,0,7.14,0,0,0,14.29,7.14,7.14,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14,0,0,0,0,57.14,0,0,14.29,0,0,0,0,0,14.29,0,28.57
0,103,12,12.00,66.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,0,8.33,0,0,0,0,0,16.67,0,100
0,104,9,9.00,33.33,44.44,33.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.22,11.11,0,11.11,0,0,11.11,11.11,0,0,0,0,11.11,0,0,0,11.11,11.11,0,0,0,0,11.11,0,0,11.11,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,11.11,0,0,0,11.11,0,0,0,0,0,0,0,0,0,66.67,0,0,11.11,0,0,0,0,0,22.22,0,33.33
0,105,19,19.00,36.84,52.63,31.58,10.53,10.53,0.00,0.00,10.53,10.53,0.00,10.53,15.79,5.26,5.26,0,10.53,0,0,10.53,0,0,5.26,0,0,15.79,0,5.26,0,5.26,0,5.26,0,5.26,0,15.79,0,0,0,5.26,0,5.26,5.26,0,0,0,0,0,0,0,0,0,10.53,21.05,0,5.26,10.53,0,0,0,0,0,0,0,0,0,0,73.68,0,5.26,10.53,0,0,0,0,10.53,10.53,0,36.84
0,106,20,20.00,30.00,35.00,25.00,5.00,5.00,0.00,0.00,5.00,5.00,0.00,5.00,5.00,5.00,0,0,5,0,0,20,0,0,0,0,0,5,0,0,5,5,0,5,0,0,5,10,5,0,0,0,0,0,5,0,5,5,0,0,0,0,0,0,10,15,0,10,0,0,0,0,5,0,0,0,0,0,0,60,5,0,10,0,0,0,0,0,10,0,35
0,107,18,18.00,38.89,16.67,5.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,5.56,0,0,0,0,5.56,0,0,0,0,0,0,0,0,0,11.11,5.56,0,0,0,0,0,5.56,0,0,0,0,0,5.56,5.56,0,0,0,5.56,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5.56,33.33,11.11,0,0,0,0,11.11,11.11,0,27.78
0,108,4,4.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,25,0,0,0,0,0,50,0,75
0,109,20,20.00,30.00,50.00,30.00,10.00,10.00,0.00,0.00,10.00,10.00,0.00,10.00,15.00,5.00,5,0,10,0,0,10,0,0,5,0,0,15,0,5,0,5,0,5,0,5,0,15,0,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,10,20,0,5,10,0,0,0,0,0,0,0,0,0,0,70,0,5,10,0,0,0,0,10,10,0,35
0,110,21,21.00,23.81,85.71,52.38,9.52,4.76,0.00,0.00,4.76,4.76,0.00,9.52,4.76,14.29,9.52,0,14.29,0,0,14.29,19.05,0,4.76,0,9.52,9.52,0,0,4.76,9.52,4.76,4.76,0,4.76,0,38.1,9.52,9.52,4.76,14.29,4.76,9.52,9.52,14.29,9.52,9.52,0,4.76,9.52,4.76,4.76,0,14.29,28.57,9.52,19.05,0,0,4.76,0,0,4.76,4.76,0,4.76,0,0,28.57,0,4.76,0,0,0,0,0,9.52,9.52,0,4.76
0,111,13,13.00,23.08,53.85,38.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.08,15.38,0,7.69,0,0,7.69,7.69,7.69,0,0,0,7.69,0,0,0,7.69,7.69,0,0,0,0,15.38,0,0,7.69,0,0,0,0,15.38,0,0,0,0,0,0,0,0,0,23.08,7.69,0,0,7.69,0,0,0,0,0,0,0,0,0,46.15,0,0,7.69,0,0,0,0,0,15.38,0,23.08
0,112,7,7.00,42.86,42.86,14.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,14.29,0,0,0,0,14.29,14.29,0,0,14.29,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.71,0,0,14.29,0,0,0,0,0,28.57,0,42.86
0,113,16,16.00,12.50,62.50,43.75,12.50,6.25,0.00,0.00,6.25,6.25,0.00,12.50,6.25,25.00,6.25,0,18.75,0,0,12.5,18.75,6.25,0,0,6.25,31.25,0,0,0,6.25,6.25,0,0,0,0,37.5,0,0,12.5,6.25,0,0,18.75,25,12.5,0,6.25,0,0,0,0,0,12.5,18.75,6.25,12.5,0,0,0,0,0,0,0,0,0,6.25,0,37.5,0,0,6.25,0,0,0,0,0,12.5,0,18.75
0,114,11,11.00,18.18,54.55,36.36,9.09,9.09,0.00,0.00,9.09,9.09,0.00,9.09,9.09,0.00,0,0,0,0,0,18.18,9.09,0,0,0,9.09,9.09,0,0,0,9.09,0,0,0,0,0,9.09,0,0,0,0,0,0,9.09,0,0,0,0,0,0,0,0,0,0,9.09,9.09,0,0,0,0,0,0,0,0,0,0,0,0,54.55,0,9.09,0,0,0,0,0,18.18,18.18,0,9.09
0,115,14,14.00,28.57,57.14,35.71,21.43,14.29,0.00,0.00,14.29,14.29,0.00,21.43,14.29,7.14,0,0,0,0,7.14,7.14,7.14,0,0,0,0,21.43,0,0,0,7.14,0,7.14,0,0,0,14.29,0,7.14,7.14,7.14,0,0,0,7.14,7.14,0,0,7.14,0,0,0,0,0,7.14,7.14,7.14,0,0,0,0,0,7.14,0,7.14,0,0,0,42.86,0,0,7.14,0,0,0,0,0,14.29,0,21.43
0,116,7,7.00,57.14,28.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.86,0,0,28.57,0,0,0,0,0,28.57,0,85.71
0,117,14,14.00,14.29,71.43,42.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.29,7.14,0,7.14,0,7.14,14.29,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,7.14,7.14,7.14,0,0,0,14.29,0,0,0,0,0,0,0,0,21.43,50,14.29,14.29,14.29,0,7.14,0,0,0,0,0,0,0,0,42.86,0,0,7.14,0,0,0,0,0,14.29,0,21.43
0,118,7,7.00,57.14,28.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.86,0,0,28.57,0,0,0,0,0,28.57,0,85.71
0,119,7,7.00,57.14,28.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.86,0,0,28.57,0,0,0,0,0,28.57,0,85.71
0,120,14,14.00,7.14,50.00,42.86,28.57,21.43,0.00,7.14,14.29,21.43,0.00,28.57,14.29,21.43,0,0,14.29,0,0,0,14.29,0,0,0,7.14,42.86,0,0,0,7.14,7.14,0,0,0,0,14.29,0,0,14.29,7.14,0,0,0,14.29,7.14,0,7.14,0,0,0,0,0,7.14,7.14,7.14,0,0,0,0,0,0,0,0,0,0,0,0,57.14,0,0,14.29,0,0,0,0,0,14.29,0,28.57
0,121,7,7.00,57.14,28.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.86,0,0,28.57,0,0,0,0,0,28.57,0,85.71
0,122,7,7.00,57.14,28.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.86,0,0,28.57,0,0,0,0,0,28.57,0,85.71
0,123,16,16.00,18.75,62.50,37.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.50,6.25,0,6.25,0,6.25,12.5,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,6.25,6.25,6.25,0,0,0,12.5,0,0,0,0,0,0,0,0,18.75,43.75,12.5,12.5,12.5,0,6.25,0,0,0,0,0,0,0,0,50,0,0,12.5,0,0,0,0,0,12.5,0,25
0,124,16,16.00,25.00,37.50,18.75,6.25,6.25,0.00,0.00,6.25,6.25,0.00,6.25,6.25,6.25,0,0,12.5,0,0,6.25,6.25,0,0,6.25,6.25,6.25,0,0,6.25,6.25,0,6.25,0,6.25,6.25,25,6.25,0,6.25,0,0,12.5,6.25,0,6.25,0,0,6.25,0,0,0,6.25,0,12.5,0,12.5,6.25,0,6.25,0,0,0,0,6.25,0,0,0,68.75,0,6.25,6.25,0,0,0,0,12.5,12.5,0,31.25
0,125,7,7.00,57.14,28.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.86,0,0,28.57,0,0,0,0,0,28.57,0,85.71
0,126,7,7.00,57.14,28.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.86,0,0,28.57,0,0,0,0,0,28.57,0,85.71
0,127,1,1.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,200,0,100
